experiment,seed,role,image_idx,image_path,overlay_path,success,candidate_error,display_gt_idx,iou_display_gt,angle_display_gt_deg,center_distance_px,center_distance_norm,area_ratio_pred_gt,pred_cx,pred_cy,pred_w,pred_h,pred_angle_deg,gt_cx,gt_cy,gt_w,gt_h,gt_angle_deg,gt_count_for_image,orig_image_path
EXP1_SIMPLE_RGB,0,failure_primary,20,data/raw/cornell/02/pcd0220r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0220r.png,False,E3,1,0.17811960683393013,70.2452457746083,6.073067809772692,0.4560970488482837,2.635189547214254,93.25921058654785,130.33431816101074,18.314940214157104,12.753517031669617,-21.869434118270874,91.875,136.24753333333334,9.485159655482871,9.344992717433701,87.88532010712082,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0220r.png
EXP1_SIMPLE_RGB,0,failure_primary,21,data/raw/cornell/02/pcd0221r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0221r.png,True,OK,2,0.33895547466770726,16.67500730544316,4.473843286038529,0.339338251797851,2.9502400012167973,86.39599609375,133.78255462646484,19.088674545288086,13.427173972129822,-16.447614133358,90.82499999999999,133.15073333333333,9.193996476505738,9.449279807947741,-33.12262143880116,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0221r.png
EXP1_SIMPLE_RGB,0,failure_primary,22,data/raw/cornell/02/pcd0222r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0222r.png,False,E1,2,0.257275552853786,46.808454943355514,6.937109402555083,0.5413922202774533,2.954959037279289,84.96362686157227,135.6736660003662,18.75994873046875,12.602009892463684,8.933471292257309,91.875,135.07666666666665,7.981227975693965,10.02421290897418,-37.874983651098205,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0222r.png
EXP1_SIMPLE_RGB,0,failure_primary,23,data/raw/cornell/02/pcd0223r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0223r.png,False,E3,2,0.2342386463068294,61.556089896681996,6.477808678399976,0.5723219046691719,3.366905109765461,87.51841163635254,129.2094326019287,17.891819715499878,11.987146019935608,-5.246157422661781,93.975,129.73333333333335,7.571657678474377,8.41295297608264,56.309932474020215,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0223r.png
EXP1_SIMPLE_RGB,0,failure_primary,24,data/raw/cornell/02/pcd0224r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0224r.png,False,E3,1,0.17388968340562852,24.16010303563573,8.65471567769203,0.6067173997922022,2.5537560889959843,85.96505165100098,133.55539321899414,19.15133285522461,13.357322573661804,-16.012626886367798,93.625,129.52683333333334,9.16106680810155,10.934349546269313,-40.172729922003526,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0224r.png
EXP1_SIMPLE_RGB,0,failure_primary,25,data/raw/cornell/02/pcd0225r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0225r.png,False,E3,0,0.11552273617318844,63.37609928334111,9.589483075590252,0.6833700910130155,2.3104946371011486,88.65849113464355,128.0256404876709,18.02962827682495,12.32409131526947,-12.92330950498581,95.89999999999999,134.31203333333335,8.795160362523248,10.934349546269313,50.4527897783553,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0225r.png
EXP1_SIMPLE_RGB,0,failure_primary,26,data/raw/cornell/02/pcd0226r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0226r.png,False,E3,1,0.09575110153225869,22.813070868138027,9.65481123148376,0.7228784052254141,2.669767590518472,94.98660659790039,131.06186485290527,18.224048614501953,12.876573920249939,-26.568173468112946,88.375,138.09763333333333,10.214697137091246,8.604908160140026,-49.38124433625097,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0226r.png
EXP1_SIMPLE_RGB,0,failure_primary,27,data/raw/cornell/02/pcd0227r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0227r.png,True,OK,0,0.48534052749417894,25.78367203038881,3.046455987330238,0.19272764226112415,1.9255890014061838,98.9420576095581,132.14154243469238,18.298938512802124,13.130766987800598,-31.311212182044983,101.675,130.79546666666667,10.900688051678205,11.447179273321236,-5.527540151656172,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0227r.png
EXP1_SIMPLE_RGB,0,failure_primary,28,data/raw/cornell/02/pcd0228r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0228r.png,True,OK,0,0.3489261006893919,27.153864921930797,1.7686451388703812,0.14491375123849615,2.865936363085357,94.37631225585938,124.81913185119629,17.558012008666992,12.146734118461609,-20.752052664756775,95.375,126.27883333333335,8.804903921253201,8.451692795594923,6.401812257174023,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0228r.png
EXP1_SIMPLE_RGB,0,failure_primary,29,data/raw/cornell/02/pcd0229r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0229r.png,False,E3,2,0.24191841635512965,68.75815142746193,5.73013855341407,0.4111033010496004,2.3652542059077026,88.31726169586182,133.05851936340332,18.424253463745117,12.417643189430237,-4.974904283881187,91.52499999999999,137.80666666666667,10.29951940626357,9.391485505499118,63.78324714358074,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0229r.png
EXP1_SIMPLE_RGB,0,failure_primary,30,data/raw/cornell/02/pcd0230r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0230r.png,False,E1,0,0.26267609546365966,32.930765837748545,2.3006088977131425,0.21086519865906325,3.8069699423179215,92.8870325088501,127.86173820495605,18.07689070701599,12.528565287590027,-22.436957359313965,91.52499999999999,129.71583333333334,7.830976252198699,7.59678294484653,10.49380847843458,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0230r.png
EXP1_SIMPLE_RGB,0,failure_primary,31,data/raw/cornell/02/pcd0231r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0231r.png,False,E3,0,0.09399065070963415,20.894051326341145,6.966029350259518,0.6332089254033231,3.732220425345347,89.89815902709961,128.04290390014648,18.000999450683594,12.510924696922302,-17.311513423919678,90.3,134.99733333333333,8.065761960286206,7.481235786211319,3.582537902421468,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0231r.png
EXP1_SIMPLE_RGB,0,failure_primary,32,data/raw/cornell/02/pcd0232r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0232r.png,False,E3,2,0.12269591552094042,22.08099176655672,8.692996736783662,0.6429339183939417,2.5920684980017454,91.82817649841309,130.30820274353027,18.320058822631836,12.596121907234192,-19.695047736167908,87.32499999999999,137.7439,8.407288504625019,10.58915472211492,2.3859440303888126,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0232r.png
EXP1_SIMPLE_RGB,0,failure_primary,33,data/raw/cornell/02/pcd0233r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0233r.png,False,E3,2,0.18230243216523478,9.63427304714861,5.371906539530861,0.43366121000602237,2.9352271734506608,91.3319034576416,127.72731590270996,17.9362850189209,12.351198077201843,-18.365677893161774,90.64999999999999,133.05576666666667,9.51358409446724,7.933333333333334,-27.999950940310384,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0233r.png
EXP1_SIMPLE_RGB,0,failure_primary,34,data/raw/cornell/02/pcd0234r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0234r.png,False,E4,1,0.0,80.86506588130061,16.559449344896002,1.292276025516172,2.7093631940353533,92.5545015335083,128.45966911315918,18.039713621139526,12.330730319023132,-20.27081608772278,95.19999999999999,144.80643333333336,9.060950453594813,9.061027658175547,78.86411803097661,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0234r.png
EXP1_SIMPLE_RGB,0,failure_primary,35,data/raw/cornell/02/pcd0235r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0235r.png,False,E2,1,0.03259118131210084,60.38908183701439,14.91709216550433,0.6847657731910458,0.977775533508864,97.60587215423584,129.33866119384766,18.231525421142578,12.725368857383728,-28.3086696267128,106.05,141.63566666666668,15.400477663046692,15.407069084604565,-88.69775146372719,6,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0235r.png
EXP1_SIMPLE_RGB,0,failure_primary,36,data/raw/cornell/02/pcd0236r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0236r.png,False,E2,0,0.1162108951627483,21.053970421930543,11.405373775802051,0.6325131292594853,1.3847643629723712,90.8805046081543,126.98530960083008,17.9639892578125,12.42913043498993,-19.07973289489746,102.02499999999999,124.55986666666666,11.907067818736904,13.541376919977115,1.9742375270330823,5,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0236r.png
EXP1_SIMPLE_RGB,0,failure_primary,37,data/raw/cornell/02/pcd0237r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0237r.png,True,OK,2,0.5662006566675712,5.627633777671889,2.8214809128739287,0.14400350049473204,1.237380209156583,91.69355392456055,122.39380264282227,16.98174548149109,11.87755572795868,-16.822745203971863,93.8,120.51666666666667,17.125875890009247,9.518169758706529,-11.195111426299974,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0237r.png
EXP1_SIMPLE_RGB,0,failure_primary,38,data/raw/cornell/02/pcd0238r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0238r.png,True,OK,1,0.3347608914895941,8.095907647401134,4.398871306399059,0.2654043139614519,1.7474043581183358,93.38372611999512,131.01840591430664,18.432701587677002,12.818762183189392,-23.5041144490242,93.27499999999999,135.41593333333336,12.706712840463501,10.641637300925288,-15.408206801623066,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0238r.png
EXP1_SIMPLE_RGB,0,failure_primary,39,data/raw/cornell/02/pcd0239r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0239r.png,True,OK,0,0.4240109397520222,17.04332378604514,5.275153485916359,0.2573658836059917,1.429920348729507,94.54652976989746,129.41746139526367,18.480780124664307,12.79802405834198,-26.03688418865204,89.425,128.15366666666668,18.426537391761915,8.976512562113294,-8.9935604026069,2,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0239r.png
EXP1_SIMPLE_RGB,0,failure_primary,40,data/raw/cornell/02/pcd0240r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0240r.png,False,E1,2,0.4637226164657399,47.49901675604916,5.493853057111981,0.2994731604293019,1.28578442191657,94.04071044921875,127.21619606018066,17.50236988067627,12.354372382164001,-19.05332386493683,88.55,127.03040000000001,13.193900081477048,12.74606693149782,-66.55234062098599,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0240r.png
EXP1_SIMPLE_RGB,0,failure_primary,41,data/raw/cornell/02/pcd0241r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0241r.png,False,E2,0,0.10892587430462773,52.39031902289892,10.691199725811117,0.482777572299285,0.954265241204174,98.52366352081299,129.4736442565918,17.82463526725769,12.74737536907196,-29.52888160943985,94.14999999999999,139.2293,17.429106735644826,13.661462423750816,-81.91920063233877,2,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0241r.png
EXP1_SIMPLE_RGB,0,failure_primary,42,data/raw/cornell/02/pcd0242r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0242r.png,True,OK,1,0.36643740573113426,2.5770555679654024,5.441261710195774,0.26171174077907694,1.146591117939852,91.75944328308105,129.76409149169922,18.282174110412598,12.613450407981873,-20.995122492313385,92.225,135.1854,17.183873533345153,11.703940457052157,-23.572178060278787,2,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0242r.png
EXP1_SIMPLE_RGB,0,failure_primary,43,data/raw/cornell/02/pcd0243r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0243r.png,True,OK,2,0.4071856493121764,21.113854795311056,6.458256561382974,0.28235236697041577,1.062252527518948,97.70797729492188,133.57942581176758,19.05742883682251,14.039767265319824,-32.77119755744934,91.52499999999999,135.44486666666668,18.22593699347169,13.819953368630124,-11.657342762138285,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0243r.png
EXP1_SIMPLE_RGB,0,failure_primary,44,data/raw/cornell/02/pcd0244r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0244r.png,True,OK,1,0.6441224724121745,8.74483722643032,2.018483953286203,0.10441999516400663,1.0921363025844395,92.85988235473633,121.97539520263672,17.11863946914673,11.907936930656433,-20.982588529586792,93.975,120.29290000000002,13.967388747453834,13.36329965905793,-12.237751303156472,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0244r.png
EXP1_SIMPLE_RGB,0,failure_primary,45,data/raw/cornell/02/pcd0245r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0245r.png,False,E2,0,0.2182246625447519,25.583314486699834,10.747870162882657,0.4021135512035715,0.5671867705381276,90.40213584899902,121.64373207092285,16.794456481933594,11.604440331459045,-15.544994473457336,101.14999999999999,121.6551,21.326478636251693,16.111831401523265,10.038320013242496,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0245r.png
EXP1_SIMPLE_RGB,0,failure_primary,46,data/raw/cornell/02/pcd0246r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0246r.png,False,E2,0,0.21929582645527873,55.98749706406315,9.43324676089929,0.3667954413422548,0.752209583453393,96.81483936309814,132.8015842437744,18.572187423706055,13.394189238548279,-30.695425271987915,101.5,140.9891,18.146752803807633,18.22391591044886,-86.68292233605106,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0246r.png
EXP1_SIMPLE_RGB,0,failure_primary,47,data/raw/cornell/02/pcd0247r.png,reports/tfm_visual_revision/intermediate/overlays/EXP1_SIMPLE_RGB_seed_0/data__raw__cornell__02__pcd0247r.png,False,E4,11,0.0,0.7310673484488177,41.52354919264156,2.836711856703382,2.067591635449296,92.47468662261963,126.21264839172363,17.497748613357544,12.158111214637756,-22.966229617595673,68.07499999999999,159.81116666666665,8.791265868036302,11.703940457052157,-23.69729696604449,22,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0247r.png
