experiment,seed,role,image_idx,image_path,overlay_path,success,candidate_error,display_gt_idx,iou_display_gt,angle_display_gt_deg,center_distance_px,center_distance_norm,area_ratio_pred_gt,pred_cx,pred_cy,pred_w,pred_h,pred_angle_deg,gt_cx,gt_cy,gt_w,gt_h,gt_angle_deg,gt_count_for_image,orig_image_path
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,10,data/raw/cornell/02/pcd0210r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0210r.png,True,OK,1,0.6164955087077775,1.4626717442058403,2.2623389994674894,0.10107604755999887,0.7391836879200808,96.22620105743408,135.03803062438965,13.067673921585083,13.350901365280151,11.074343472719193,98.175,136.1871,18.286012124640514,12.907362240210043,12.537015216925033,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0210r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,11,data/raw/cornell/02/pcd0211r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0211r.png,False,E2,0,0.1005104007419912,10.129519912952837,11.12600686895872,0.5480353584347178,0.8589793020402192,95.853515625,129.4217872619629,13.877420425415039,11.761422395706177,38.3835107088089,105.0,135.75660000000002,16.90694407662129,11.23882160687281,48.513030621761736,6,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0211r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,12,data/raw/cornell/02/pcd0212r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0212r.png,True,OK,1,0.6930849181934163,8.795678586515235,1.8196000560407228,0.08601967128938177,1.003878172643253,93.46541690826416,120.23739814758301,14.735464096069336,14.176697969436646,-2.5232482329010963,91.69999999999999,120.67813333333334,17.490186272307106,11.897712198383164,-11.318926819416331,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0212r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,13,data/raw/cornell/02/pcd0213r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0213r.png,True,OK,2,0.5835090486340473,17.20944018155018,2.5105715886797633,0.15735826791749108,1.2936531300871799,92.34322834014893,136.49364471435547,12.278642177581787,13.295604705810547,-21.02351501584053,94.85,136.35556666666668,10.523307464861036,11.991909288997974,-3.8140748342903534,5,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0213r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,14,data/raw/cornell/02/pcd0214r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0214r.png,True,OK,1,0.3042457983316392,11.515468652979507,5.889727117002448,0.3696963664867455,1.424632040342532,93.34453964233398,133.408447265625,13.316693305969238,13.569454431533813,0.35139102721586823,99.05,131.94673333333333,11.086949265239738,11.440473960655845,11.866859680195375,5,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0214r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,15,data/raw/cornell/02/pcd0215r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0215r.png,True,OK,3,0.3311572494460349,3.3049021346204945,4.95733221838805,0.32582586157977733,1.4815448409697536,93.21432304382324,139.13488006591797,12.535994529724121,13.320578575134277,5.425998531281948,90.3,143.1451,9.456479260274406,11.91893929080008,2.1210963966614536,7,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0215r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,16,data/raw/cornell/02/pcd0216r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0216r.png,True,OK,0,0.2649050971110979,19.562877145294806,4.096263514665221,0.4014920601689354,3.710537306176471,95.81608486175537,131.25572776794434,13.710280418395996,13.734938859939575,1.2203496135771275,99.57499999999999,129.62786666666668,6.3641155897736486,7.974403495629695,20.783226758871933,6,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0216r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,17,data/raw/cornell/02/pcd0217r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0217r.png,True,OK,0,0.3134233667168605,5.396076945381199,5.1802666986667205,0.19083098906451182,0.564343188152629,93.82848930358887,132.7074432373047,13.442487239837646,13.712641954421997,0.30935900984331965,95.725,137.52806666666666,23.215003821020574,14.069825869569247,5.705435955224519,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0217r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,18,data/raw/cornell/02/pcd0218r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0218r.png,True,OK,3,0.47817378919898523,28.547798249953757,3.3571916872243417,0.13075730678254488,0.6801100069667892,94.59510231018066,128.07361221313477,13.880331039428711,13.91313886642456,-0.09564158041030169,97.125,130.28050000000002,22.292607083122874,12.7375211263591,28.452156669543456,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0218r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,19,data/raw/cornell/02/pcd0219r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0219r.png,False,E2,1,0.2177538774037726,4.319329587183787,6.46612747979658,0.4465252960408633,1.6776757741564323,90.71477317810059,130.9633445739746,12.890844106674194,13.356694221496582,0.4559838306158781,95.89999999999999,134.82653333333332,9.131697763285862,11.23882160687281,4.775313417799665,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0219r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,20,data/raw/cornell/02/pcd0220r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0220r.png,False,E1,1,0.4726026667340433,79.85788560904915,3.0105765419517843,0.22609908519488014,1.9064510077009709,93.72183799743652,133.86997985839844,12.843865394592285,13.156898260116577,8.02743449807167,91.875,136.24753333333334,9.485159655482871,9.344992717433701,87.88532010712082,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0220r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,21,data/raw/cornell/02/pcd0221r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0221r.png,True,OK,1,0.443788999399396,28.7649840010819,2.882956660844734,0.2237772436925739,2.1552143583978465,90.21874713897705,136.61293983459473,13.29143738746643,13.417680263519287,-4.166722856462002,92.75,137.99286666666669,8.757097949092492,9.449279807947741,-32.9317068575439,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0221r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,22,data/raw/cornell/02/pcd0222r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0222r.png,False,E1,1,0.5633946280736625,33.8690736933223,2.043973035588047,0.1425106714199154,1.5097917054990553,94.70631980895996,130.30060577392578,12.691560506820679,12.20629072189331,23.68016928434372,95.55,132.16233333333335,9.784288029795517,10.487029025313975,57.54924297766602,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0222r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,23,data/raw/cornell/02/pcd0223r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0223r.png,True,OK,2,0.2935600644955303,28.36006462943861,3.9070068861173652,0.3451885867012934,2.4513809316653568,95.29733467102051,126.05690383911133,12.88509464263916,12.118883848190308,27.949867844581604,93.975,129.73333333333335,7.571657678474377,8.41295297608264,56.309932474020215,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0223r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,24,data/raw/cornell/02/pcd0224r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0224r.png,False,E1,0,0.2865576267757032,32.334847763585884,5.013865177741666,0.40684230528190934,2.4006558127659736,91.53985214233398,136.24474716186523,13.427338361740112,13.553945064544678,-5.819448754191399,95.725,133.4837,8.456794771217998,8.964373932405987,-38.15429651777728,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0224r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,25,data/raw/cornell/02/pcd0225r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0225r.png,True,OK,0,0.27507173290953085,22.899575049523058,5.668276207196451,0.403935269197013,1.6015704353828943,94.0432538986206,128.95648956298828,12.781612634658813,12.050279140472412,27.553214728832245,95.89999999999999,134.31203333333335,8.795160362523248,10.934349546269313,50.4527897783553,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0225r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,26,data/raw/cornell/02/pcd0226r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0226r.png,True,OK,0,0.3511590560341907,24.97109435935414,5.51107659062377,0.33201477867280005,1.3324224408020189,91.91132926940918,136.74369049072266,13.255900859832764,13.681962013244629,-13.942554295063019,92.225,142.24583333333334,10.7956172386066,12.608639013699209,-38.91364865441716,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0226r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,27,data/raw/cornell/02/pcd0227r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0227r.png,True,OK,1,0.3361950703859886,1.62549811368842,4.463367693335417,0.33112172504643766,1.9582446654259973,93.19328784942627,132.09576034545898,12.699823379516602,13.692461252212524,-8.750514462590218,97.475,130.83536666666666,8.465370635713477,10.489777398549075,-7.125016348901798,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0227r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,28,data/raw/cornell/02/pcd0228r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0228r.png,True,OK,1,0.4442201822793873,2.1597095837695104,3.2874130967976884,0.24756823221230068,2.091554736150949,91.79537868499756,129.29386711120605,13.342384815216064,13.546830415725708,0.4335395246744156,94.675,130.8797,8.408611193443303,10.277267254587779,2.593249108443926,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0228r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,29,data/raw/cornell/02/pcd0229r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0229r.png,False,E3,0,0.16152421607541004,35.41299874341121,6.7221023538155515,0.5734367889174509,2.27605754825224,94.50241661071777,129.06136512756348,12.952529430389404,11.968735218048096,28.697327077388763,99.05,134.01173333333332,8.817339154189314,7.724707833381863,64.11032582079997,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0229r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,30,data/raw/cornell/02/pcd0230r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0230r.png,True,OK,0,0.3359272600065449,8.647696484197873,2.7189610008108005,0.24920978622316994,2.976834925438533,91.26517295837402,127.00931549072266,13.189884662628174,13.426393747329712,1.8461119942367077,91.52499999999999,129.71583333333334,7.830976252198699,7.59678294484653,10.49380847843458,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0230r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,31,data/raw/cornell/02/pcd0231r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0231r.png,True,OK,0,0.342310576869155,1.9649313407905038,2.089187355490246,0.18990618813383336,2.9213236971540195,91.40942192077637,133.22705459594727,13.127009391784668,13.428658485412598,1.6176065616309643,90.3,134.99733333333333,8.065761960286206,7.481235786211319,3.582537902421468,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0231r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,32,data/raw/cornell/02/pcd0232r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0232r.png,True,OK,2,0.2943445583539671,0.3984916910078331,5.032842736980391,0.3722289792029195,1.9377332672410001,91.14862823486328,134.47138214111328,12.895505428314209,13.377435684204102,1.9874523393809795,87.32499999999999,137.7439,8.407288504625019,10.58915472211492,2.3859440303888126,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0232r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,33,data/raw/cornell/02/pcd0233r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0233r.png,True,OK,1,0.4607979076467589,26.99952925477902,2.6399191626539578,0.19843245518562883,1.9392430198990922,90.18732452392578,136.0271987915039,12.825654029846191,13.380616664886475,0.05378082627430558,92.57499999999999,137.15333333333334,9.422998461211801,9.391485505499118,-26.945748428504714,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0233r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,34,data/raw/cornell/02/pcd0234r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0234r.png,False,E3,1,0.12437146849471806,63.97098617882665,7.979853898935041,0.622736521362285,2.070555603973063,94.78321743011475,136.83747100830078,13.044487476348877,13.032000541687012,14.893131852149963,95.19999999999999,144.80643333333336,9.060950453594813,9.061027658175547,78.86411803097661,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0234r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,35,data/raw/cornell/02/pcd0235r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0235r.png,False,E2,2,0.23190927643147596,41.17970354038265,7.159174687326926,0.4000908741529592,1.0297172763336746,98.24186134338379,133.9376449584961,11.897481918334961,13.30574345588684,-46.016396284103394,99.57499999999999,140.9716,14.309731470576244,10.743473471006581,-87.19609982448604,6,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0235r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,36,data/raw/cornell/02/pcd0236r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0236r.png,False,E2,2,0.10876857840916812,1.1033734048612174,9.507515992579732,0.5558503428635876,1.1533090065286535,91.77079200744629,138.85886573791504,12.590710401535034,13.348785161972046,1.012136097997427,101.14999999999999,140.41556666666665,11.557877409909658,12.608639013699209,2.1155095028586444,5,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0236r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,37,data/raw/cornell/02/pcd0237r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0237r.png,True,OK,2,0.271483550818132,6.751483346110746,6.557050642909851,0.3346605115036775,1.1362778755631604,89.16129970550537,125.15103530883789,13.606626510620117,13.612576246261597,-4.443628080189228,93.8,120.51666666666667,17.125875890009247,9.518169758706529,-11.195111426299974,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0237r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,38,data/raw/cornell/02/pcd0238r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0238r.png,True,OK,2,0.569906181167493,8.576223925283585,2.838420332069678,0.16852412974380104,1.3382065856131053,89.86777114868164,124.9939956665039,13.801025152206421,13.7283616065979,-5.414015091955662,89.94999999999999,122.15676666666667,12.263781452818701,11.54469575172945,-13.990239017239247,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0238r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,39,data/raw/cornell/02/pcd0239r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0239r.png,True,OK,0,0.47191610564524683,8.057682189111883,3.6365188230748107,0.17741964904892046,1.1625843284362545,92.87935543060303,129.2901954650879,14.03438663482666,13.701950788497925,-0.9358782134950161,89.425,128.15366666666668,18.426537391761915,8.976512562113294,-8.9935604026069,2,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0239r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,40,data/raw/cornell/02/pcd0240r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0240r.png,True,OK,1,0.31095999481579606,25.813297028210712,5.411327583598252,0.3721873074246617,1.9365882378407038,93.72642421722412,128.69765853881836,14.212254524230957,13.856482028961182,-0.6804579868912697,88.89999999999999,126.25060000000002,11.598038231097537,8.767870639759437,25.132839041319443,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0240r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,41,data/raw/cornell/02/pcd0241r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0241r.png,False,E1,0,0.3358887108176776,60.40776765680815,5.732198050408008,0.2588462220973725,0.7237946757777362,95.82344818115234,133.74681282043457,12.631585836410522,13.643626689910889,-21.511432975530624,94.14999999999999,139.2293,17.429106735644826,13.661462423750816,-81.91920063233877,2,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0241r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,42,data/raw/cornell/02/pcd0242r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0242r.png,True,OK,1,0.5784822336400082,24.104331178680553,2.931510621913724,0.14099868538500995,0.9654498839647587,94.33676528930664,133.15212631225586,14.071136474609375,13.7991943359375,0.5321531184017658,92.225,135.1854,17.183873533345153,11.703940457052157,-23.572178060278787,2,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0242r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,43,data/raw/cornell/02/pcd0243r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0243r.png,True,OK,1,0.41080467995404507,0.3214727021989461,3.3689380438869816,0.12808339852035439,0.6349633461335032,91.11384773254395,125.08785629272461,13.701396703720093,13.846765518188477,-4.422123469412327,89.77499999999999,128.17933333333335,22.808390144856784,13.099957591110321,-4.100650767213381,3,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0243r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,44,data/raw/cornell/02/pcd0244r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0244r.png,True,OK,1,0.3026189804195275,8.111397704025364,6.1452265465069225,0.31790419994336855,0.9962065245648242,89.87924671173096,124.87423324584961,13.641413688659668,13.63072419166565,-4.126353599131107,93.975,120.29290000000002,13.967388747453834,13.36329965905793,-12.237751303156472,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0244r.png
EXP3_RESNET18_RGB_AUGMENT,0,success_primary,45,data/raw/cornell/02/pcd0245r.png,reports/tfm_visual_revision/intermediate/overlays/EXP3_RESNET18_RGB_AUGMENT_seed_0/data__raw__cornell__02__pcd0245r.png,True,OK,2,0.440795715740854,16.8841607739991,5.0229497440916235,0.1990304499404132,0.6345289288286683,93.11712455749512,132.7039451599121,13.192848682403564,13.618048667907715,-0.3061599098145962,97.475,135.20173333333335,21.545603420651744,13.141452650973477,16.578000864184503,4,/home/laboratorio/TFM/agarre_inteligente/data/raw/cornell/02/pcd0245r.png
